"","ID","round","phase","OB_1","OB_2","OB_3","OB_4","AS_1","AS_2","AS_3","AS_4","dwmean_1","dwmean_2","dwmean_3","dwmean_4","schemas_1","schemas_2","schemas_3","schemas_4","RT_1","RT_2","RT_3","RT_4","payoff","accuracy","performance","novelty","breakR","afterbreak","type"
"291","Hc1669",10,19,20,8,2,7,86,11,1,10,0.164137931,0.271666667,0.273,0.093201348,4,2,10,3,14.82,3.26,1.045,1.556214828,3.5,0,14,0,7,1,"Hc"
"292","Hc1669",10,20,10,18,18,13,24,38,60,28,0.2066,0.096692308,0.139131148,0.182421201,8,8,5,8,5.165,4.429,9.048,5.649214828,2.75,0.5,11,0,7,1,"Hc"
"293","Hc1669",11,21,18,4,18,11,32,3,47,16,0.234121212,0.14025,0.201833333,0.604836166,1,8,9,5,8.034,0.624,10.156,10.42221483,3.5,0,14,0,7,1,"Hc"
"294","Hc1669",11,22,20,4,10,14,64,4,12,25,0.249584615,0.3126,0.151153846,0.25543134,3,4,6,3,16.223,2.622,2.464,6.906214828,4.5,0,18,0,7,1,"Hc"
"295","Hc1669",12,23,17,6,4,2,36,7,3,2,0.248324324,0.142375,0.16375,0.400333333,4,10,10,10,9.687,1.935,1.264,1.286214828,2.75,0.5,11,0,7,1,"Hc"
"296","Hc1669",12,24,17,5,1,18,24,4,0,36,0.26208,0.2526,0.811,0.213167968,2,5,5,1,6.552,1.263,0.811,7.887214828,4.25,0,17,0,7,1,"Hc"
"297","Hc1669",13,25,15,3,2,12,32,2,1,13,0.19430303,0.296333333,0.3665,0.230642857,1,3,1,3,6.412,0.889,0.733,3.436214828,4,0,16,0,7,1,"Hc"
"298","Hc1669",13,26,20,6,6,15,50,6,5,27,0.282627451,0.271857143,0.164,0.27715053,5,5,5,5,14.555,1.903,1.373,8.150214828,5,1,60,0,7,1,"Hc"
"299","Hc1669",14,27,20,7,13,11,67,10,28,24,0.189485294,0.072363636,0.198517241,0.157208593,2,1,2,1,13.353,1.591,6.194,4.600214828,3.5,0,14,0,7,1,"Hc"
"300","Hc1669",14,28,16,6,9,20,38,6,13,142,0.174410256,0.131571429,0.195,0.218588915,4,4,9,9,6.802,0.921,2.73,31.64721483,3,0,12,0,7,1,"Hc"
"301","Hc1669",15,29,13,2,4,4,20,1,3,6,0.318714286,0.2885,0.199,0.134887833,8,6,9,6,6.693,0.577,0.796,0.944214828,4.5,0,18,0,7,1,"Hc"
"302","Hc1669",15,30,12,3,17,7,12,2,29,15,0.345615385,0.280666667,0.248566667,0.153013427,7,3,10,7,5.226,0.842,8.955,3.618214828,5,0,20,0,7,1,"Hc"
"303","Hc1669",16,31,15,6,1,2,28,6,0,1,0.177965517,0.258428571,0.593,0.329607414,2,5,5,5,5.959,1.809,0.936,1.049214828,4.75,0.5,19,0,7,1,"Hc"
"304","Hc1669",16,32,15,5,1,16,27,4,0,26,0.222285714,0.3806,0.295,0.36862963,7,7,7,9,6.224,1.903,1.029,10.65221483,5.5,0.5,22,0,7,1,"Hc"
"305","Hc1669",17,33,19,2,17,13,37,2,33,19,0.270078947,0.218333333,0.236294118,0.15525,3,3,7,8,10.685,1.498,8.596,4.298214828,4.5,0,18,0,7,1,"Hc"
"306","Hc1669",17,34,14,4,10,7,29,3,11,10,0.312,0.2495,0.230166667,0.198201348,1,4,2,4,9.36,0.998,2.762,2.180214828,2.75,0,11,0,7,1,"Hc"
"307","Hc1669",18,35,5,6,17,16,10,10,44,46,0.303363636,0.107818182,0.148,0.150238613,5,1,6,9,3.337,1.186,6.66,7.061214828,4.5,0,18,0,7,1,"Hc"
"308","Hc1669",18,36,12,6,10,6,29,7,13,9,0.2002,0.249625,0.212071429,0.1353,10,3,7,3,6.006,1.997,2.969,1.511214828,4.75,0,19,0,7,1,"Hc"
"309","Hc1741",1,1,20,4,3,11,195,4,3,14,0.332045918,0.2774,0.3665,0.236066667,1,1,1,8,80.233,2.572,3.089,4.602,2.75,0.5,11,0,7,0,"Hc"
"310","Hc1741",1,2,17,4,3,4,36,3,2,3,0.28327027,0.2925,0.442,0.2925,4,10,4,6,12.667,1.732,1.888,1.513,3.25,0,13,0,7,0,"Hc"
"311","Hc1741",2,3,20,5,10,4,94,5,14,4,0.373094737,0.293833333,0.295266667,0.1468,10,8,8,6,37.8,2.699,5.225,1.404,3.25,0,13,0,7,0,"Hc"
"312","Hc1741",2,4,19,3,4,3,73,2,3,4,0.245189189,0.333,0.2495,0.3932,1,4,4,4,19.641,1.669,1.638,2.796,2.25,0.5,9,0,7,0,"Hc"
"313","Hc1741",3,5,18,2,2,2,41,1,1,1,0.28302381,0.5455,0.8815,0.3665,4,4,4,4,11.887,1.544,2.028,1.634338284,2,1,24,0,7,0,"Hc"
"314","Hc1741",3,6,20,3,3,2,112,2,2,1,0.355893805,0.322333333,0.629,0.336,8,9,8,8,40.216,1.263,2.293,1.202,2.5,0.5,10,0,7,0,"Hc"
"315","Hc1741",4,7,20,4,3,3,194,6,2,3,0.313933333,0.142571429,0.208,0.285,4,4,9,9,62.885,1.139,1.123,1.279,3,0,12,0,7,0,"Hc"
"316","Hc1741",4,8,19,5,2,3,47,8,4,2,0.385770833,0.100666667,0.1528,0.286,8,8,8,8,19.016,1.264,1.232,1.295,2,1,24,0,7,0,"Hc"
"317","Hc1741",5,9,20,7,2,4,128,6,1,8,0.288178295,0.116,0.281,0.123111111,6,2,5,5,38.594,1.669,1.061,1.607,5,0,20,0,7,0,"Hc"
"318","Hc1741",5,10,20,3,5,7,94,2,10,9,0.259284211,0.395333333,0.180181818,0.2619,1,1,8,1,25.521,1.623,2.247,3.181,2.75,0.5,11,0,7,0,"Hc"
"319","Hc1741",6,11,19,7,4,15,75,13,7,36,0.264355263,0.164857143,0.16575,0.137432432,10,10,10,9,21.92,6.457,1.997,5.46,3.25,0.5,13,0,7,0,"Hc"
"320","Hc1741",6,12,19,5,2,12,119,6,1,11,0.263241667,0.231714286,0.7725,0.348416667,2,2,2,2,32.043,3.198,2.154,4.726,4,1,48,0,7,0,"Hc"
"321","Hc1741",7,13,17,3,4,16,46,2,4,50,0.299723404,0.395333333,0.1934,0.350607843,3,3,3,7,14.431,1.622,1.607,20.779,5.25,0.5,21,0,7,1,"Hc"
"322","Hc1741",7,14,20,4,6,9,163,3,5,11,0.284713415,0.25675,0.358833333,0.212,6,6,6,6,48.501,1.763,2.699,3.308,6,1,72,0,7,1,"Hc"
"323","Hc1741",8,15,20,2,13,5,151,1,23,4,0.401269737,0.462,0.491291667,0.2528,3,3,6,6,73.774,1.529,12.401,1.888,5.5,0,22,0,7,1,"Hc"
"324","Hc1741",8,16,19,5,8,15,49,4,10,33,0.35882,0.2216,0.292454545,0.459382353,5,5,5,7,19.313,1.638,3.587,19.719,5.25,0.5,21,0,7,1,"Hc"
"325","Hc1741",9,17,20,2,14,5,67,1,16,6,0.415926471,0.4055,0.354176471,0.360857143,8,8,3,9,29.048,1.404,6.084,3.104,3.25,0,13,0,7,1,"Hc"
"326","Hc1741",9,18,17,3,6,5,40,2,8,5,0.372853659,0.364,0.298222222,0.371666667,7,5,5,5,15.522,1.466,3.433,4.134,5.25,0.5,21,0,7,1,"Hc"
"327","Hc1741",10,19,20,3,3,2,116,4,2,1,0.304777778,0.3932,0.322333333,0.1795,7,7,7,7,38.002,2.792,1.544,1.357,6,1,72,0,7,1,"Hc"
"328","Hc1741",10,20,20,3,4,5,49,2,3,7,0.34976,0.343666667,0.215,0.26725,5,5,5,5,19.984,1.296,1.294,2.403,5,1,60,0,7,1,"Hc"
"329","Hc1741",11,21,20,6,14,3,91,6,20,2,0.369141304,0.238428571,0.318666667,0.358666667,1,3,9,3,34.119,2.231,7.239,1.466,4.25,0,17,0,7,1,"Hc"
"330","Hc1741",11,22,20,6,15,12,44,7,28,34,0.342177778,0.167625,0.441655172,0.407428571,5,4,5,5,15.523,1.809,13.307,15.819,4.25,0.5,17,0,7,1,"Hc"
"331","Hc1741",12,23,20,8,11,12,120,12,24,40,0.393347107,0.232769231,0.33448,0.347365854,6,8,6,6,48.469,3.729,9.36,15.022,5,0.5,20,0,7,1,"Hc"
"332","Hc1741",12,24,19,4,3,16,71,3,2,22,0.288611111,0.20675,0.399666667,0.528391304,5,5,5,7,21.387,1.405,1.465,12.621,5.25,0.5,21,0,7,1,"Hc"
"333","Hc1741",13,25,20,4,3,7,91,3,2,8,0.39748913,0.20675,0.192666667,0.384777778,5,5,5,5,40.795,1.185,1.155,4.087,5,1,60,0,7,1,"Hc"
"334","Hc1741",13,26,20,1,4,1,86,0,4,0,0.345908046,0.5,0.4176,0.032,6,3,6,2,35.069,1.123,2.901,0.796,5.25,0,21,0,7,1,"Hc"
"335","Hc1741",14,27,19,6,9,15,38,7,8,24,0.41774359,0.373625,0.322333333,0.35444,9,9,9,6,16.823,4.253,2.901,9.391,4.5,0.5,18,0,7,1,"Hc"
"336","Hc1741",14,28,20,11,4,4,74,11,10,3,0.375013333,0.303,0.157454545,0.51475,7,7,3,7,31.169,4.197,2.34,2.886,5.75,0.5,23,0,7,1,"Hc"
"337","Hc1741",15,29,19,3,6,2,54,3,9,1,0.327563636,0.31225,0.2059,0.312,3,3,4,3,19.047,1.81,2.59,1.232,4.25,0.5,17,0,7,1,"Hc"
"338","Hc1741",15,30,20,3,5,4,67,2,4,3,0.354911765,0.192333333,0.1714,0.394,5,5,5,5,26.006,1.076,1.123,1.841,5,1,60,0,7,1,"Hc"
"339","Hc1741",16,31,19,3,1,2,49,5,0,1,0.32042,0.174166667,0.562,0.335,5,6,5,5,16.287,1.435,1.03,0.814,5.25,0.5,21,0,7,1,"Hc"
"340","Hc1741",16,32,19,10,18,20,61,11,37,151,0.300677419,0.400416667,0.320605263,0.331605263,7,7,4,7,21.06,5.398,12.854,51.231,5,0.5,20,0,7,1,"Hc"
"341","Hc1773",1,1,20,4,5,3,112,3,7,2,0.493424779,0.503,0.3195,0.381195218,8,10,10,8,77.377,2.823,2.995,1.767585655,2.5,0,10,0,7,0,"Hc"
"342","Hc1773",1,2,9,6,3,14,25,6,3,16,0.309115385,0.276285714,0.355,0.364328568,4,2,4,4,14.29,1.934,1.42,6.396585655,2.5,0.5,10,0,7,0,"Hc"
"343","Hc1773",2,3,20,5,3,8,102,6,3,15,0.368330097,0.122857143,0.22575,0.4036875,9,9,9,9,46.142,1.297,1.199,7.119585655,4,1,48,0,7,0,"Hc"
"344","Hc1773",2,4,20,5,13,10,165,6,19,11,0.369138554,0.234,0.2535,0.389882138,5,5,5,5,63.056,2.262,5.725,5.255585655,5,1,60,0,7,0,"Hc"
"345","Hc1773",3,5,20,5,3,8,170,4,3,8,0.386450292,0.3464,0.2455,0.229176184,8,8,8,8,76.674,2.231,1.092,2.654585655,2,1,24,0,7,0,"Hc"
"346","Hc1773",3,6,19,5,1,20,50,6,0,71,0.359686275,0.120285714,1.437,0.331147023,9,7,9,5,19.781,1.669,2.14,24.15458566,4.75,0,19,0,7,0,"Hc"
"347","Hc1773",4,7,20,5,12,3,124,5,20,3,0.310512,0.166333333,0.208761905,0.218396414,2,2,1,2,41.137,1.326,4.945,1.653585655,3.75,0.5,15,0,7,0,"Hc"
"348","Hc1773",4,8,20,1,1,3,153,0,0,2,0.310883117,0.749,0.453,0.166528552,8,8,8,9,50.497,1.669,0.796,0.936585655,2.5,0.5,10,0,7,0,"Hc"
"349","Hc1773",5,9,20,5,4,13,212,6,4,25,0.402037559,0.100285714,0.231,0.277769231,9,9,7,1,87.501,1.404,1.529,7.406585655,4.25,0,17,0,7,0,"Hc"
"350","Hc1773",5,10,20,4,4,3,68,3,7,4,0.324884058,0.18325,0.111125,0.1122,2,2,3,3,23.946,1.281,1.355,0.977585655,4.5,0,18,0,7,0,"Hc"
"351","Hc1773",6,11,20,4,8,15,186,5,20,34,0.409417112,0.372,0.22052381,0.326742857,7,5,7,9,78.733,3.402,6.068,12.65558566,5.25,0,21,0,7,0,"Hc"
"352","Hc1773",6,12,19,3,2,5,35,2,1,6,0.349277778,0.26,0.179,0.111512236,8,2,2,2,12.73,1.731,0.889,1.170585655,3.5,0.5,14,0,7,0,"Hc"
"353","Hc1773",7,13,20,4,3,2,134,3,2,1,0.398311111,0.18725,0.275666667,0.274292828,9,9,9,9,56.316,1.045,1.061,0.548585655,4,1,48,0,7,1,"Hc"
"354","Hc1773",7,14,20,3,5,4,103,2,4,3,0.372019231,0.171666667,0.2404,0.431146414,1,1,1,8,39.749,1.061,1.825,1.724585655,2.75,0.5,11,0,7,1,"Hc"
"355","Hc1773",8,15,20,2,2,1,77,2,1,0,0.420397436,0.286,0.6865,0.764,5,5,5,5,33.602,1.264,1.903,1.103585655,5,1,60,0,7,1,"Hc"
"356","Hc1773",8,16,20,2,1,2,106,1,0,1,0.383149533,0.312,0.234,0.223792828,7,2,2,2,43.29,1.342,0.796,0.447585655,4.5,0.5,18,0,7,1,"Hc"
"357","Hc1773",9,17,20,2,1,4,166,1,0,5,0.382431138,0.265,0.405,0.110764276,9,9,9,10,64.585,1.123,0.405,0.664585655,3.75,0.5,15,0,7,1,"Hc"
"358","Hc1773",9,18,19,4,2,2,61,3,1,2,0.234,0.125,0.273,0.238861885,2,2,3,3,16.583,0.999,0.546,0.716585655,4.5,0,18,0,7,1,"Hc"
"359","Hc1773",10,19,20,14,6,8,41,18,5,16,0.410047619,0.339105263,0.343166667,0.387740333,1,8,8,5,18.018,7.597,3.198,6.591585655,3,0,12,0,7,1,"Hc"
"360","Hc1773",10,20,20,4,1,2,117,4,0,1,0.402271186,0.1872,0.437,0.279792828,4,4,4,9,49.53,1.373,0.437,0.559585655,2.5,0.5,10,0,7,1,"Hc"
"361","Hc1773",11,21,20,4,5,2,115,3,4,1,0.354913793,0.21075,0.1686,0.382292828,3,3,6,3,43.29,1.498,1.935,1.669585655,5.25,0.5,21,0,7,1,"Hc"
"362","Hc1773",11,22,20,3,3,4,116,2,6,4,0.392273504,0.4,0.151714286,0.153117131,7,2,2,2,46.909,1.528,1.795,1.357585655,4.5,0.5,18,0,7,1,"Hc"
"363","Hc1773",12,23,19,3,4,6,38,2,4,6,0.369615385,0.223333333,0.1968,0.211428571,7,9,5,5,16.224,1.341,1.763,1.682585655,5,0,20,0,7,1,"Hc"
"364","Hc1773",12,24,18,1,2,2,33,0,1,1,0.399647059,0.297,0.4135,0.315792828,10,10,10,10,17.472,0.905,1.467,1.163585655,3,1,36,0,7,1,"Hc"
"365","Hc1773",13,25,20,2,3,4,97,1,2,6,0.398479592,0.3275,0.244666667,0.104714286,9,9,9,1,40.312,1.185,1.17,1.716585655,3.75,0.5,15,0,7,1,"Hc"
"366","Hc1773",13,26,20,5,1,4,84,5,0,4,0.414776471,0.195,0.359,0.172517131,8,10,10,10,37.315,1.762,1.124,1.689585655,2.75,0.5,11,0,7,1,"Hc"
"367","Hc1773",14,27,20,4,4,5,87,5,5,4,0.439818182,0.156,0.361666667,0.471317131,9,6,5,5,38.704,1.466,2.17,2.356585655,5,0,20,0,7,1,"Hc"
"368","Hc1773",14,28,20,4,15,18,55,8,21,45,0.307839286,0.249444444,0.431863636,0.377404036,7,7,7,2,20.483,3.244,10.219,18.18758566,5.5,0.5,22,0,7,1,"Hc"
"369","Hc1773",15,29,20,5,5,4,215,8,5,9,0.368912037,0.218333333,0.254666667,0.2014,7,7,9,8,81.073,2.808,2.059,2.730585655,4.5,0,18,0,7,1,"Hc"
"370","Hc1773",15,30,18,2,4,2,50,1,3,1,0.228176471,0.164,0.3,0.337792828,2,2,4,2,13.12,1.03,1.762,1.097585655,3.5,0.5,14,0,7,1,"Hc"
"371","Hc1859",1,1,14,4,5,19,28,3,4,37,0.361551724,0.5265,0.3868,0.289815789,8,5,8,9,22.203,2.106,1.934,17.082,3.25,0,13,0,6,0,"Hc"
"372","Hc1859",1,2,15,3,3,13,31,3,2,21,0.2725625,0.3085,0.166333333,0.287863636,4,4,2,6,10.857,1.234,0.499,6.333,3.5,0,14,0,6,0,"Hc"
"373","Hc1859",2,3,20,2,4,17,123,1,6,50,0.318201613,0.451,0.523714286,0.261529412,1,9,4,1,62.856,1.636,5.163,20.514,3,0,12,0,6,0,"Hc"
"374","Hc1859",2,4,20,4,3,20,154,8,2,62,0.378019355,0.157888889,0.265,0.379095238,5,5,10,10,64.553,2.372,1.326,25.178,4,0,16,0,6,0,"Hc"
"375","Hc1859",3,5,19,1,5,8,63,0,4,10,0.329046875,0.827,0.2062,0.239636364,4,4,6,10,23.961,0.827,1.467,2.636,3.25,0,13,0,6,0,"Hc"
"376","Hc1859",3,6,20,2,9,18,127,1,15,37,0.347476563,0.3505,0.329625,0.490157895,7,2,2,1,55.429,2.057,6.163,19.547,4.25,0,17,0,6,0,"Hc"
"377","Hc1859",4,7,20,7,12,15,142,7,26,25,0.364048951,0.423125,0.299925926,0.237038462,6,9,6,6,53.416,4.43,10.592,7.129,5.5,0.5,22,0,6,0,"Hc"
"378","Hc1859",4,8,20,3,2,17,77,3,1,22,0.351807692,0.20675,0.601,0.342565217,4,1,7,1,29.079,1.326,2.137,8.813888412,3.5,0,14,0,6,0,"Hc"
"379","Hc1859",5,9,20,3,11,3,113,4,14,2,0.415219298,0.1336,0.2912,0.135,10,9,10,10,51.496,1.529,5.054,1.139,3.25,0.5,13,0,6,0,"Hc"
"380","Hc1859",5,10,20,3,1,1,184,3,0,0,0.347837838,0.20675,1.326,0.811,3,1,1,1,69.343,1.607,1.888,1.31,3.5,0.5,14,0,6,0,"Hc"
"381","Hc1859",6,11,20,7,3,16,90,9,3,29,0.264857143,0.2543,0.3665,0.307933333,7,7,2,2,28.268,3.307,2.324,10.236,5,0,20,0,6,1,"Hc"
"382","Hc1859",6,12,20,3,4,4,109,3,3,3,0.368718182,0.2495,0.23025,0.08975,6,6,10,10,41.433,1.778,1.467,1.232,4.5,0,18,0,6,1,"Hc"
"383","Hc1859",7,13,20,2,12,12,163,2,20,27,0.382195122,0.296333333,0.540857143,0.474714286,9,10,9,9,69.077,1.778,12.559,14.477,3.75,0.5,15,0,6,1,"Hc"
"384","Hc1859",7,14,20,2,2,4,113,1,1,3,0.316245614,0.203,0.1715,0.195,2,2,2,2,37.768,1.325,0.874,1.17,4,1,48,0,6,1,"Hc"
"385","Hc1859",8,15,20,1,5,6,91,0,4,8,0.273521739,0.233,0.2184,0.254888889,2,2,2,2,27.083,0.903,1.732,2.793,4,1,48,0,6,1,"Hc"
"386","Hc1859",8,16,20,2,6,2,145,2,8,1,0.404835616,0.218666667,0.244444444,0.4525,10,10,7,7,60.796,1.823,3.572,2.169,4.5,0,18,0,6,1,"Hc"
"387","Hc1859",9,17,20,3,2,18,176,2,2,43,0.41399435,0.187333333,0.223666667,0.530068182,9,9,9,9,73.804,1.326,1.669,24.415,4,1,48,0,6,1,"Hc"
"388","Hc1859",9,18,20,3,4,3,46,3,4,2,0.238765957,0.12475,0.131,0.145333333,2,10,10,5,18.611,1.279,1.42,1.373,3.75,0,15,0,6,1,"Hc"
"389","Hc1859",10,19,19,17,13,17,98,37,18,36,0.359282828,0.232763158,0.273368421,0.274891892,3,6,3,3,39.843,10.624,5.896,13.183,5.25,0.5,21,0,6,1,"Hc"
"390","Hc1859",10,20,20,2,2,1,99,1,1,0,0.31555,0.3045,0.186,0.624,9,9,9,9,34.039,1.373,1.466,0.858,4,1,48,0,6,1,"Hc"
"391","Hc1859",11,21,20,2,2,17,131,1,2,31,0.34144697,0.3825,0.332666667,0.2910625,7,7,3,10,49.998,1.701,1.528,10.484,5,0,20,0,6,1,"Hc"
"392","Hc1859",11,22,20,5,14,20,127,4,17,45,0.372210938,0.3244,0.205388889,0.368630435,6,1,6,6,49.031,2.465,5.022,18.161,5.25,0.5,21,0,6,1,"Hc"
"393","Hc1859",12,23,20,4,2,6,144,3,2,7,0.291544828,0.1405,0.234,0.286625,7,9,9,7,44.18,1.185,1.201,3.697,5,0,20,0,6,1,"Hc"
"394","Hc1859",12,24,20,1,2,13,219,0,1,19,0.308431818,0.531,0.4835,0.327894421,2,2,2,6,70.274,1.342,1.855,7.057888412,4.5,0.5,18,0,6,1,"Hc"
"395","Hc1859",13,25,19,3,3,20,113,3,2,47,0.266798246,0.34725,0.187333333,0.259979167,10,10,7,4,33.868,2.2,1.403,14.916,3.5,0,14,0,6,1,"Hc"
"396","Hc1859",13,26,20,4,5,20,111,11,4,83,0.3315,0.202833333,0.4336,0.345071429,3,6,6,9,41.965,3.167,3.26,29.812,5.25,0,21,0,6,1,"Hc"
"397","Hc1998",1,1,20,19,20,20,274,89,62,62,0.227072727,0.168088889,0.172349206,0.267241198,10,9,10,8,109.871,16.302,15.741,18.50619546,3,0,12,0,7,0,"Hc"
"398","Hc1998",1,2,20,3,3,17,71,5,3,27,0.240541667,0.135166667,0.199,0.151535714,4,3,3,3,21.357,1.56,1.435,4.876195461,4.25,0.5,17,0,7,0,"Hc"
"399","Hc1998",2,3,14,9,17,20,29,17,73,95,0.177366667,0.181111111,0.187594595,0.132595786,2,7,7,10,6.335,3.821,15.117,14.22519546,4.75,0,19,0,7,0,"Hc"
"400","Hc1998",2,4,18,6,7,20,48,5,8,102,0.192591837,0.117166667,0.152555556,0.140506752,8,3,8,1,10.623,1.56,1.934,15.86019546,3,0,12,0,7,0,"Hc"
"401","Hc1998",3,5,20,7,5,15,134,7,7,27,0.246333333,0.15975,0.048625,0.229535714,7,1,3,1,35.428,1.872,1.435,9.151195461,4.25,0,17,0,7,0,"Hc"
"402","Hc1998",3,6,19,4,3,5,67,5,5,4,0.185102941,0.3725,0.134666667,0.2526,2,4,10,5,14.087,2.235,1.696,1.928195461,3.5,0,14,0,7,0,"Hc"
"403","Hc1998",4,7,15,6,5,4,25,6,4,4,0.226653846,0.185,0.2152,0.176439092,4,10,4,4,10.062,1.529,2.137,1.491195461,2.25,0.5,9,0,7,0,"Hc"
"404","Hc1998",4,8,20,6,15,3,182,6,17,3,0.228606557,0.167,0.312777778,0.308,8,6,3,3,45.038,1.671,6.425,2.046195461,4.5,0,18,0,7,0,"Hc"
"405","Hc1998",5,9,20,6,17,3,78,5,22,4,0.254367089,0.143,0.257086957,0.356,1,8,9,6,23.011,1.466,7.067,2.432195461,3.75,0,15,0,7,0,"Hc"
"406","Hc1998",5,10,16,2,2,2,38,1,1,1,0.301615385,0.4365,0.351,0.2655,4,5,10,4,13.447,0.873,0.702,0.651195461,3,0,12,0,7,0,"Hc"
"407","Hc1998",6,11,19,4,16,1,56,3,30,0,0.243,0.53425,0.420677419,0.031,10,5,2,4,16.879,2.137,15.07,3.380195461,3.5,0,14,0,7,0,"Hc"
"408","Hc1998",7,13,10,2,4,1,42,1,3,0,0.240488372,0.281,0.16775,0.327,10,2,2,3,14.352,1.03,1.404,1.741195461,4,0,16,0,7,1,"Hc"
"409","Hc1998",7,14,17,2,3,12,137,1,3,19,0.240782609,0.0465,0.117,0.309009773,9,7,7,9,38.938,0.733,1.358,10.08119546,5,0,20,0,7,1,"Hc"
"410","Hc1998",8,15,17,2,5,15,93,7,17,37,0.154202128,0.099375,0.085666667,0.221684211,8,9,9,9,15.553,2.668,2.464,24.34019546,3.5,0.5,14,0,7,1,"Hc"
"411","Hc1998",8,16,14,5,3,3,23,5,3,2,0.635041667,0.181833333,0.1755,0.379666667,2,2,1,1,19.594,1.856,1.638,2.118195461,3.5,0,14,0,7,1,"Hc"
"412","Hc1998",9,17,20,6,8,4,217,11,10,4,0.258830275,0.071333333,0.113545455,0.266439092,10,9,5,8,60.778,1.403,1.467,1.426195461,3.5,0,14,0,7,1,"Hc"
"413","Hc1998",9,18,18,3,1,2,55,2,0,1,0.377392857,0.254666667,0.437,0.718,2,1,1,1,24.882,1.731,1.435,2.318195461,3.25,0.5,13,0,7,1,"Hc"
"414","Hc1998",10,19,19,3,4,7,131,2,4,20,0.223931818,0.255,0.1778,0.185771212,3,3,4,3,34.71,0.859,1.996,4.839195461,4.25,0.5,17,0,7,1,"Hc"
"415","Hc1998",10,20,20,2,2,2,187,1,1,1,0.307079787,0.1635,0.2655,0.2965,1,8,1,8,60.154,1.294,1.233,1.748195461,2.5,0,10,0,7,1,"Hc"
"416","Hc1998",11,22,20,3,4,12,89,2,3,18,0.310077778,0.265333333,0.12475,0.507694498,8,6,3,1,32.214,1.872,1.467,11.28319546,4,0,16,0,7,1,"Hc"
"417","HL1044",1,1,20,20,20,11,188,126,151,36,0.25752381,0.16992126,0.252375,0.310109285,5,5,5,1,49.327,22.791,39.999,11.47404353,4.5,0.5,18,0,6,0,"HL"
"418","HL1044",2,3,20,6,16,14,150,8,43,28,0.242370861,0.143777778,0.330795455,0.309104949,5,5,1,5,39.142,1.669,14.726,9.729043531,4.5,0.5,18,0,6,0,"HL"
"419","HL1044",2,4,17,19,19,16,50,38,94,37,0.277254902,0.322076923,0.307410526,0.241368421,10,3,6,6,14.413,13.76,29.344,9.929043531,5,0,20,0,6,0,"HL"
"420","HL1044",3,5,20,4,1,9,186,6,0,16,0.295235294,0.129285714,0.671,0.189941176,4,5,5,1,58.049,1.606,1.264,5.023,3.75,0,15,0,6,0,"HL"
"421","HL1044",3,6,20,18,5,4,248,89,7,7,0.267835341,0.226522222,0.161875,0.117,6,8,10,3,66.815,22.387,1.872,1.570043531,4,0,16,0,6,0,"HL"
"422","HL1044",4,7,20,14,3,5,105,37,3,10,0.186415094,0.165,0.37425,0.253636364,1,1,1,6,21.233,6.988,2.091,3.4,3.75,0.5,15,0,6,0,"HL"
"423","HL1044",4,8,19,2,2,17,143,2,1,68,0.249284722,0.254666667,0.4445,0.214725269,8,10,7,7,36.006,1.467,1.606,15.50304353,4.25,0,17,0,6,0,"HL"
"424","HL1044",5,9,20,13,16,11,256,30,78,16,0.24285214,0.221935484,0.257303797,0.213355502,4,6,4,6,67.268,7.8,20.78,4.922043531,4,0,16,0,6,0,"HL"
"425","HL1044",5,10,20,4,4,4,251,3,6,3,0.161753968,0.21475,0.124714286,0.1405,8,2,5,5,43.368,1.42,0.873,1.039043531,4,0,16,0,6,0,"HL"
"426","HL1044",6,11,18,20,13,5,50,65,54,5,0.317529412,0.332090909,0.274036364,0.161166667,6,3,3,8,17.129,22.84,16.037,1.777043531,4.5,0,18,0,6,1,"HL"
"427","HL1044",6,12,15,14,11,4,69,19,13,4,0.254028571,0.52495,0.167142857,0.117608706,7,4,7,7,18.816,11.059,2.823,1.353043531,5,0.5,40,0,6,1,"HL"
"428","HL1044",7,13,19,9,13,14,42,21,26,29,0.293883721,0.248181818,0.284851852,0.165766667,9,7,8,7,12.698,6.395,9.455,6.327043531,4.5,0,18,0,6,1,"HL"
"429","HL1044",7,14,18,19,18,7,52,139,73,14,0.258735849,0.328535714,0.180459459,0.302269569,4,6,2,4,14.087,47.44,14.571,5.314043531,3.5,0,14,0,6,1,"HL"
"430","HL1044",8,15,20,4,7,16,191,3,8,49,0.183713542,0.33525,0.338,0.20344,7,7,8,3,36.099,1.903,3.603,10.73704353,4.75,0,19,0,6,1,"HL"
"431","HL1044",8,16,20,18,11,13,313,46,21,26,0.305194268,0.271829787,0.241863636,0.176222222,6,6,5,6,96.268,13.79,6.553,4.812043531,5.75,0.5,46,0,6,1,"HL"
"432","HL1044",9,17,20,2,2,5,138,1,1,20,0.334093525,0.3665,0.282,0.222095238,7,7,7,5,47.83,1.263,1.124,5.429,5.75,0.5,46,0,6,1,"HL"
"433","HL1044",9,18,19,11,5,20,62,18,8,370,0.198857143,0.229842105,0.128222222,0.157682058,6,6,8,9,12.762,4.367,1.154,59.29504353,4.5,0,18,0,6,1,"HL"
"434","HL1044",10,19,19,3,3,14,93,2,3,37,0.25937234,0.265,0.10875,0.231552632,1,6,3,6,25.006,1.436,0.905,10.00404353,5,0,20,0,6,1,"HL"
