Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
91,4,7,0,10,0.2800000000000001,2,3,14,44,20,117,1.0200000000000005,0.7000000000000004,0.02,0.11999999999999998,3,2,1,1,4,4,1,1,3,0,19,7,L,0.2550000000000001,0.17500000000000007,0.02,0.11999999999999998
91,4,8,0,4,0.3000000000000001,3,5,107,97,79,74,0.8200000000000003,0.18000000000000002,0.7600000000000005,0.35000000000000014,5,1,1,2,7,1,1,2,2,0,10,7,L,0.11714285714285716,0.18000000000000002,0.7600000000000005,0.17500000000000004
91,5,9,0,10,0.22000000000000006,2,3,91,32,90,34,0.9200000000000005,0.5600000000000003,0.03,0.02,4,3,1,1,6,3,1,1,3,0,16,7,L,0.15333333333333335,0.18666666666666673,0.03,0.02
91,5,10,0,2,0.2900000000000001,2,3,1,115,77,57,3.109999999999984,0.03,0.01,0.01,7,1,1,1,9,1,1,1,4,0,15,7,L,0.3455555555555557,0.03,0.01,0.01
91,6,11,0,10,1.1100000000000008,3,5,18,16,19,93,2.5900000000000016,0.03,0.02,0.01,6,1,1,1,8,1,1,1,3,0.5,39,7,L,0.32375000000000015,0.03,0.02,0.01
91,6,12,0,5,0.2800000000000001,2,3,11,75,48,84,0.9100000000000004,0.3300000000000001,0.03,0.21000000000000005,3,2,1,1,4,3,1,1,5,0,17,7,L,0.2275000000000001,0.11,0.03,0.21000000000000005
91,7,13,1,15,0.2700000000000001,2,4,21,95,43,48,0.7800000000000002,1.410000000000001,0.15,1.0300000000000007,3,2,1,3,5,2,1,3,6,0,19,7,L,0.15600000000000006,0.7050000000000005,0.15,0.3433333333333335
91,7,14,1,13,0.36000000000000015,2,3,114,6,32,70,0.9000000000000004,0.38000000000000017,0.09999999999999999,0.21000000000000005,4,1,1,2,5,1,1,2,2,0,17,7,L,0.18000000000000005,0.38000000000000017,0.09999999999999999,0.105
91,8,15,1,12,0.35000000000000014,2,3,80,39,37,14,0.9200000000000004,0.3000000000000001,0.13999999999999999,0.09,3,2,1,1,4,2,1,1,5,0,19,7,L,0.2300000000000001,0.15000000000000005,0.13999999999999999,0.09
91,8,16,1,3,0.5900000000000003,2,4,69,72,7,31,1.0500000000000005,0.48000000000000026,0.16,0.09999999999999999,3,1,2,1,5,1,2,1,5,0,19,7,L,0.21000000000000008,0.48000000000000026,0.07999999999999999,0.09999999999999999
91,9,17,1,3,0.3100000000000001,3,4,36,63,65,74,0.7400000000000003,0.3000000000000001,0.8400000000000005,1.6800000000000013,4,2,2,2,5,2,2,2,5,0,16,7,L,0.14800000000000005,0.15000000000000002,0.42000000000000026,0.8400000000000006
91,9,18,1,14,0.35000000000000014,2,4,89,53,15,19,0.7400000000000003,0.5000000000000002,0.6600000000000004,0.02,4,1,2,1,6,1,2,1,3,0,19,7,L,0.12333333333333335,0.5000000000000002,0.3300000000000002,0.02
91,10,19,1,13,2.7899999999999845,4,6,34,94,109,116,14.779999999999774,0.02,0.01,0.01,15,2,1,1,25,2,1,1,2,0,12,7,L,0.5912000000000004,0.01,0.01,0.01
91,10,20,1,1,0.25000000000000006,2,3,53,108,99,47,1.3000000000000007,0.6400000000000003,0.01,0.02,4,1,1,1,5,1,1,1,3,0,13,7,L,0.2600000000000001,0.6400000000000003,0.01,0.02
91,11,21,1,2,0.38000000000000017,2,3,48,37,60,75,1.3600000000000008,0.20000000000000004,0.08,0.13999999999999999,3,1,1,1,4,1,1,1,4,0,17,7,L,0.3400000000000002,0.20000000000000004,0.08,0.13999999999999999
91,11,22,1,7,0.24000000000000007,2,3,97,85,70,66,0.9500000000000005,0.36000000000000015,0.09,0.09,3,2,1,1,4,3,1,1,6,0,13,7,L,0.2375000000000001,0.12000000000000002,0.09,0.09
91,12,23,1,2,0.34000000000000014,2,3,54,57,32,25,0.9300000000000004,0.37000000000000016,0.05,0.05,4,1,1,1,5,1,1,1,4,0,18,7,L,0.18600000000000003,0.37000000000000016,0.05,0.05
91,12,24,1,12,0.46000000000000024,2,3,39,38,46,69,0.9600000000000004,0.7100000000000004,0.16,0.07,4,2,1,1,5,2,1,1,5,0.5,34,7,L,0.19200000000000006,0.3550000000000002,0.16,0.07
91,13,25,1,7,0.35000000000000014,2,4,6,12,1,3,0.7900000000000004,0.15,5.069999999999936,10.55999999999982,4,1,9,12,6,1,10,17,6,1,72,7,L,0.13166666666666668,0.15,0.5070000000000003,0.6211764705882352
91,13,26,1,8,2.209999999999997,6,12,101,57,32,87,2.529999999999997,0.9600000000000006,0.01,0.10999999999999999,8,2,1,2,14,2,1,3,2,0,14,7,L,0.1807142857142858,0.4800000000000002,0.01,0.03666666666666667
91,14,27,1,3,0.4300000000000002,2,4,120,30,25,63,1.2200000000000006,0.2900000000000001,1.8900000000000015,0.7400000000000004,3,1,4,1,5,1,4,1,5,0,16,7,L,0.24400000000000013,0.2900000000000001,0.47250000000000025,0.7400000000000004
91,14,28,1,2,0.15,3,3,57,100,90,104,5.7899999999999245,3.3399999999999728,0.01,0.01,11,3,1,1,15,3,1,1,4,0,11,7,L,0.38600000000000023,1.113333333333332,0.01,0.01
91,15,29,1,13,0.5800000000000003,12,13,116,29,5,117,1.0100000000000005,0.47000000000000025,4.719999999999944,1.7600000000000013,13,1,6,2,14,1,9,3,2,0,15,7,L,0.07214285714285716,0.47000000000000025,0.5244444444444447,0.586666666666667
91,15,30,1,12,0.38000000000000017,5,5,45,102,48,89,0.9300000000000004,0.21000000000000005,0.4300000000000002,0.04,6,1,2,1,6,1,2,1,5,0,15,7,L,0.15500000000000005,0.21000000000000005,0.2150000000000001,0.04
91,16,31,1,12,0.3900000000000002,2,4,115,18,112,47,1.0200000000000005,0.3100000000000001,0.25000000000000006,0.19000000000000003,4,1,2,2,7,1,2,2,5,0,15,7,L,0.14571428571428574,0.3100000000000001,0.125,0.095
91,16,32,1,8,0.2700000000000001,2,3,106,96,9,97,0.6700000000000003,0.3000000000000001,0.20000000000000004,0.09999999999999999,3,1,1,1,4,1,1,1,2,0,13,7,L,0.16750000000000004,0.3000000000000001,0.20000000000000004,0.09999999999999999
91,17,33,1,3,0.4000000000000002,2,4,26,33,112,1,1.1000000000000005,0.10999999999999999,0.10999999999999999,0.08,5,1,1,1,10,1,1,1,5,0,18,7,L,0.11000000000000001,0.10999999999999999,0.10999999999999999,0.08
91,17,34,1,2,0.4400000000000002,11,12,99,16,82,38,2.8599999999999928,0.03,2.819999999999984,1.290000000000001,15,1,4,2,17,1,4,2,4,0,16,7,L,0.16823529411764715,0.03,0.7050000000000005,0.6450000000000005
91,18,35,1,14,0.34000000000000014,3,4,90,112,91,28,0.7900000000000004,3.699999999999965,0.01,0.01,5,3,1,1,6,4,1,1,3,0,13,7,L,0.1316666666666667,0.9249999999999973,0.01,0.01
91,18,36,1,12,0.3000000000000001,4,5,47,46,2,9,0.6500000000000002,0.45000000000000023,0.2800000000000001,0.2700000000000001,6,2,2,2,7,2,2,2,5,0,22,7,L,0.09285714285714287,0.22500000000000003,0.13999999999999999,0.13500000000000004
91,19,37,1,15,0.19000000000000003,1,2,13,61,33,22,3.6899999999999693,3.93999999999996,0.01,0.01,6,4,1,1,7,4,1,1,6,0,21,7,L,0.5271428571428575,0.9849999999999995,0.01,0.01
91,19,38,1,1,0.3300000000000001,2,3,77,46,47,74,0.9000000000000004,0.16,0.48000000000000026,0.05,3,1,2,1,4,1,3,1,3,0,16,7,L,0.2250000000000001,0.16,0.16000000000000003,0.05
91,20,39,1,3,0.4200000000000002,14,14,13,30,19,84,2.779999999999994,0.24000000000000007,1.2300000000000009,4.839999999999941,18,2,4,3,20,2,4,4,5,0,20,7,L,0.13900000000000007,0.12000000000000002,0.30750000000000016,1.2099999999999917
91,20,40,1,14,0.26000000000000006,2,4,94,113,41,4,1.0000000000000004,0.6000000000000003,1.0400000000000007,0.01,4,3,3,1,7,3,3,1,3,0,16,7,L,0.14285714285714288,0.20000000000000007,0.34666666666666685,0.01
91,21,41,1,1,0.3100000000000001,2,4,2,74,10,42,1.4200000000000008,0.02,0.02,0.6900000000000004,4,1,1,3,6,1,1,3,3,0,20,7,L,0.23666666666666678,0.02,0.02,0.23000000000000012
91,21,42,1,2,0.26000000000000006,2,3,15,55,100,54,1.1500000000000006,0.8800000000000006,2.489999999999991,1.6500000000000012,6,2,3,4,7,2,5,4,4,0,16,7,L,0.16428571428571434,0.4400000000000003,0.49800000000000033,0.41250000000000026
91,22,43,1,12,0.19000000000000003,2,3,46,10,1,55,0.5400000000000001,0.3900000000000002,0.26000000000000006,2.6999999999999864,4,1,2,3,5,1,2,3,5,0,21,7,L,0.10800000000000001,0.3900000000000002,0.13000000000000003,0.8999999999999956
91,22,44,1,1,0.36000000000000015,2,3,74,21,16,64,0.8400000000000004,0.4100000000000002,0.18000000000000002,0.07,4,1,1,2,5,1,1,2,3,0,19,7,L,0.16800000000000004,0.4100000000000002,0.18000000000000002,0.035
92,1,1,0,5,0.22000000000000006,2,3,37,9,42,109,0.5700000000000002,0.04,0.11999999999999998,0.08,4,1,1,1,7,1,1,1,5,0,18,7,L,0.08142857142857143,0.04,0.11999999999999998,0.08
92,1,2,0,1,0.13999999999999999,2,2,74,34,14,99,0.8300000000000004,0.15,0.6800000000000004,0.01,4,2,2,1,6,2,2,1,3,0,16,7,L,0.13833333333333336,0.075,0.3400000000000002,0.01
92,2,3,0,7,0.2800000000000001,6,6,15,14,16,61,0.6700000000000003,0.2900000000000001,0.01,0.25000000000000006,8,2,1,1,9,2,1,1,6,0.5,40,7,L,0.07444444444444445,0.14500000000000002,0.01,0.25000000000000006
92,2,4,0,8,0.25000000000000006,2,3,56,117,77,81,0.5900000000000002,0.04,0.10999999999999999,0.09,3,1,1,1,4,1,1,1,2,0,12,7,L,0.14750000000000002,0.04,0.10999999999999999,0.09
92,3,5,0,8,0.23000000000000007,2,3,77,109,71,42,0.6200000000000002,0.05,0.20000000000000004,0.09,3,1,1,1,4,1,1,1,2,0,14,7,L,0.15500000000000005,0.05,0.20000000000000004,0.09
92,3,6,0,3,0.19000000000000003,2,4,25,52,50,7,0.4900000000000001,0.060000000000000005,0.10999999999999999,0.09999999999999999,4,1,1,1,6,1,1,1,5,0,19,7,L,0.08166666666666668,0.060000000000000005,0.10999999999999999,0.09999999999999999
92,4,7,0,8,0.23000000000000007,1,2,120,35,36,21,0.5300000000000001,0.23000000000000007,0.09,0.07,3,1,1,1,4,1,1,1,2,0,18,7,L,0.13249999999999998,0.23000000000000007,0.09,0.07
92,4,8,0,10,0.18000000000000002,2,3,90,87,97,65,1.1700000000000006,0.6600000000000004,0.7600000000000005,0.05,4,2,2,1,5,2,2,1,3,0,12,7,L,0.23400000000000012,0.3300000000000001,0.3800000000000002,0.05
92,5,9,0,7,0.22000000000000006,2,3,22,14,69,41,0.5400000000000001,0.05,0.6000000000000003,0.15,3,1,2,1,4,1,2,1,6,0,21,7,L,0.13500000000000004,0.05,0.3000000000000001,0.15
92,5,10,0,4,0.15,2,4,105,11,32,90,0.5500000000000002,0.01,0.2800000000000001,0.04,4,1,1,1,6,1,1,1,2,0,16,7,L,0.0916666666666667,0.01,0.2800000000000001,0.04
92,6,11,0,1,0.36000000000000015,10,12,83,78,81,23,0.5200000000000001,0.12999999999999998,0.15,0.08,11,1,1,1,13,1,1,1,3,0.5,24,7,L,0.04,0.12999999999999998,0.15,0.08
92,6,12,0,10,0.4200000000000002,2,3,94,3,39,51,0.9300000000000004,0.05,0.24000000000000007,0.03,3,1,2,1,4,1,2,1,3,0,18,7,L,0.23250000000000007,0.05,0.12000000000000001,0.03
92,7,13,1,3,0.24000000000000007,4,5,34,30,86,109,0.48000000000000015,0.09,0.4000000000000002,0.08,5,1,2,1,6,1,2,1,5,0,15,7,L,0.08000000000000002,0.09,0.2000000000000001,0.08
92,7,14,1,12,0.23000000000000007,3,4,44,67,64,82,0.5100000000000001,0.09999999999999999,0.060000000000000005,0.18000000000000002,5,1,1,1,6,1,1,1,5,0,16,7,L,0.08499999999999999,0.09999999999999999,0.060000000000000005,0.18000000000000002
