SPRING-x	SPRING-y	Annotation
116.758	24.316	Undifferentiated
-295.637	490.65	Undifferentiated
-619.127	-1345.497	Eos
193.114	-174.267	Undifferentiated
1723.401	1302.92	Ccr7_DC
792.711	-1.723	Undifferentiated
60.32	164.807	Undifferentiated
7.248	322.226	Undifferentiated
30.968	241.568	Undifferentiated
509.56	-405.859	Undifferentiated
1894.412	-104.103	Monocyte
1242.194	1182.184	Undifferentiated
335.046	553.971	Undifferentiated
-1122.841	493.897	Undifferentiated
-864.854	-815.217	Baso
469.341	-30.365	Undifferentiated
787.166	-178.465	Undifferentiated
411.749	-181.496	Undifferentiated
-426.977	537.741	Undifferentiated
2771.118	484.103	Monocyte
2622.194	460.118	Monocyte
2779.085	510.096	Monocyte
2568.428	-40.421	Monocyte
4.442	460.77	Undifferentiated
632.641	246.713	Undifferentiated
865.124	183.584	Undifferentiated
244.021	-6.405	Undifferentiated
178.95	-262.985	Undifferentiated
440.817	-156.649	Undifferentiated
586.886	25.51	Undifferentiated
186.342	-401.135	Undifferentiated
113.65	514.35	Undifferentiated
1188.35	-5.59	Undifferentiated
339.258	-232.436	Undifferentiated
-49.19	513.535	Undifferentiated
457.715	-88.605	Undifferentiated
415.475	279.404	Undifferentiated
53.531	400.489	Undifferentiated
745.835	1522.891	Undifferentiated
474.937	-108.928	Undifferentiated
118.615	478.384	Undifferentiated
-707.049	-451.516	Undifferentiated
-763.201	348.877	Undifferentiated
2168.041	121.9	Monocyte
281.973	-89.48	Undifferentiated
577.653	-248.425	Undifferentiated
437.618	-307.158	Undifferentiated
-771.78	184.748	Undifferentiated
678.031	1412.755	Undifferentiated
-28.836	-5.482	Undifferentiated
703.056	213.274	Undifferentiated
168.188	-150.759	Undifferentiated
-12.704	196.81	Undifferentiated
201.113	-213.355	Undifferentiated
782.625	-262.075	Undifferentiated
222.062	-144.686	Undifferentiated
847.302	190.393	Undifferentiated
275.642	322.726	Undifferentiated
-21.973	494.346	Undifferentiated
2206.038	30.291	Monocyte
2831.413	419.745	Monocyte
1861.411	-163.916	Monocyte
-520.706	-63.834	Undifferentiated
171.866	-393.879	Undifferentiated
-504.34	-163.216	Undifferentiated
602.401	97.063	Undifferentiated
1672.603	-165.739	Monocyte
433.46	-1130.849	Neutrophil
243.921	185.706	Undifferentiated
1459.989	-150.08	Monocyte
-49.653	872.85	Undifferentiated
2706.55	228.631	Monocyte
-1601.601	-823.927	Mast
581.821	223.638	Undifferentiated
474.495	-416.135	Undifferentiated
93.267	-12.985	Undifferentiated
111.096	-172.391	Undifferentiated
1727.43	-293.7	Monocyte
524.487	209.289	Undifferentiated
-165.645	809.746	Undifferentiated
777.739	254.675	Undifferentiated
314.945	561.458	Undifferentiated
-873.072	-797.049	Baso
385.737	-1070.349	Neutrophil
2330.542	102.062	Monocyte
788.897	1477.159	Lymphoid
2390.146	-2055.559	Neutrophil
680.396	193.673	Undifferentiated
160.295	447.241	Undifferentiated
586.012	-110.788	Undifferentiated
1573.332	-19.905	Monocyte
630.165	72.699	Undifferentiated
-66.969	245.421	Undifferentiated
1894.331	-46.784	Monocyte
-191.757	811.291	Undifferentiated
-231.229	842.495	Undifferentiated
-124.058	749.845	Undifferentiated
1763.013	-138.565	Monocyte
219.971	1.794	Undifferentiated
301.757	881.681	Undifferentiated
808.748	-1565.389	Neutrophil
2660.485	342.305	Monocyte
-256.496	741.325	Undifferentiated
2704.292	-16.0	Monocyte
-1036.121	498.586	Undifferentiated
227.306	-573.569	Undifferentiated
160.411	-233.381	Undifferentiated
823.997	1480.921	Lymphoid
548.988	-1171.331	Neutrophil
2232.136	231.336	Undifferentiated
798.76	-8.107	Undifferentiated
1012.478	-106.429	Undifferentiated
97.178	57.531	Undifferentiated
-4.453	699.402	Undifferentiated
767.438	-48.408	Undifferentiated
379.657	24.34	Undifferentiated
-545.6	88.732	Undifferentiated
138.833	488.09	Undifferentiated
324.824	294.892	Undifferentiated
158.369	122.193	Undifferentiated
-589.315	-21.647	Undifferentiated
538.814	-945.881	Neutrophil
541.877	126.909	Undifferentiated
-777.07	-372.87	Undifferentiated
1933.544	-1765.587	Undifferentiated
-990.394	-2061.739	Baso
-80.833	679.292	Undifferentiated
621.251	1266.104	Undifferentiated
121.862	-204.992	Undifferentiated
138.912	-462.556	Undifferentiated
-856.206	-775.127	Baso
166.173	316.826	Undifferentiated
773.094	-93.862	Undifferentiated
2214.213	-88.747	Monocyte
2552.682	181.54	Monocyte
1435.329	-41.324	Undifferentiated
1738.746	-140.802	Monocyte
123.356	-134.575	Undifferentiated
370.731	713.49	Undifferentiated
589.89	43.316	Undifferentiated
515.512	-50.453	Undifferentiated
237.427	694.943	Undifferentiated
1451.719	-204.428	Monocyte
322.37	-416.391	Undifferentiated
367.108	-351.97	Undifferentiated
-643.011	-275.704	Undifferentiated
616.297	-190.387	Undifferentiated
503.802	74.135	Undifferentiated
477.412	-285.713	Undifferentiated
562.663	348.398	Undifferentiated
449.202	-79.096	Undifferentiated
-172.479	869.709	Undifferentiated
438.684	-719.447	Undifferentiated
629.25	-208.105	Undifferentiated
11.626	634.325	Undifferentiated
445.52	-292.221	Undifferentiated
155.854	-95.131	Undifferentiated
61.157	791.855	Undifferentiated
612.503	-192.857	Undifferentiated
184.073	-12.902	Undifferentiated
488.314	1037.057	Undifferentiated
517.754	538.128	Undifferentiated
-140.525	771.159	Undifferentiated
2114.244	-211.309	Monocyte
228.808	359.711	Undifferentiated
-1122.19	491.298	Undifferentiated
664.566	1384.441	Undifferentiated
163.454	88.296	Undifferentiated
1344.45	-259.119	Undifferentiated
2427.328	-378.002	Monocyte
407.313	-391.027	Undifferentiated
2448.648	-22.725	Monocyte
2567.525	531.21	Monocyte
263.458	-20.217	Undifferentiated
-169.181	742.517	Undifferentiated
60.8	1257.754	Undifferentiated
492.95	-406.078	Undifferentiated
188.595	817.406	Undifferentiated
620.462	401.752	Undifferentiated
131.489	-383.163	Undifferentiated
-83.335	724.668	Undifferentiated
505.735	-982.656	Neutrophil
452.35	-132.911	Undifferentiated
906.999	146.378	Undifferentiated
289.816	-740.379	Undifferentiated
750.377	249.971	Undifferentiated
229.898	449.336	Undifferentiated
-1019.24	-1236.64	Baso
2590.005	-409.393	Monocyte
-66.668	648.046	Undifferentiated
39.338	615.621	Undifferentiated
434.977	-348.311	Undifferentiated
262.942	-210.569	Undifferentiated
1209.488	-119.257	Undifferentiated
87.345	896.185	Undifferentiated
65.589	208.087	Undifferentiated
2223.033	3.569	Monocyte
507.569	-191.919	Undifferentiated
542.092	152.074	Undifferentiated
180.04	-389.053	Undifferentiated
594.126	160.258	Undifferentiated
841.182	1591.888	Lymphoid
434.079	-716.282	Undifferentiated
1844.96	-1314.317	Undifferentiated
191.713	263.211	Undifferentiated
2046.1	-125.961	Monocyte
-74.271	684.384	Undifferentiated
413.439	212.296	Undifferentiated
600.047	337.512	Undifferentiated
261.212	-283.475	Undifferentiated
2405.219	137.313	Monocyte
1520.038	1209.861	Ccr7_DC
2163.482	-1707.526	Undifferentiated
226.007	460.664	Undifferentiated
233.144	-590.398	Undifferentiated
-202.1	553.608	Undifferentiated
-428.013	329.981	Undifferentiated
-517.977	48.697	Undifferentiated
659.658	-41.271	Undifferentiated
713.507	4.702	Undifferentiated
749.589	-151.244	Undifferentiated
1155.771	-116.502	Undifferentiated
416.006	1021.598	Undifferentiated
374.408	-811.44	Undifferentiated
26.584	400.02	Undifferentiated
1967.041	-255.054	Monocyte
463.982	698.214	Undifferentiated
1523.931	30.458	Monocyte
-1085.293	-1510.009	Baso
2692.837	365.487	Monocyte
-122.965	708.979	Undifferentiated
729.617	115.194	Undifferentiated
543.684	-1002.355	Neutrophil
76.253	453.512	Undifferentiated
403.385	-1098.672	Neutrophil
598.223	187.516	Undifferentiated
-830.903	220.957	Undifferentiated
459.714	-48.972	Undifferentiated
299.589	-796.402	Undifferentiated
794.117	-283.583	Undifferentiated
747.626	-262.35	Undifferentiated
532.329	-391.945	Undifferentiated
-369.462	79.535	Undifferentiated
924.456	10.916	Undifferentiated
145.505	156.335	Undifferentiated
101.27	-318.446	Undifferentiated
575.641	233.917	Undifferentiated
392.806	-611.291	Undifferentiated
2589.917	554.52	Monocyte
574.19	504.942	Undifferentiated
500.653	-217.085	Undifferentiated
530.948	278.126	Undifferentiated
1805.659	-2131.519	Neutrophil
2636.424	218.834	Monocyte
172.232	53.849	Undifferentiated
2462.863	38.314	Monocyte
156.085	165.754	Undifferentiated
210.241	45.26	Undifferentiated
685.769	328.384	Undifferentiated
-419.332	294.082	Undifferentiated
212.388	-170.263	Undifferentiated
134.19	210.782	Undifferentiated
651.932	283.618	Undifferentiated
367.612	-252.388	Undifferentiated
216.073	-96.003	Undifferentiated
591.292	203.52	Undifferentiated
464.431	128.315	Undifferentiated
818.203	84.312	Undifferentiated
2583.116	115.751	Monocyte
2004.184	-357.282	Monocyte
2680.358	401.854	Monocyte
559.383	-62.92	Undifferentiated
133.583	28.248	Undifferentiated
385.886	290.352	Undifferentiated
132.035	399.738	Undifferentiated
402.112	745.974	Undifferentiated
876.421	1447.67	Lymphoid
519.812	-1219.2	Neutrophil
1472.663	778.712	Undifferentiated
274.722	-88.712	Undifferentiated
1853.439	-34.254	Monocyte
189.766	439.497	Undifferentiated
749.148	-1593.789	Neutrophil
-188.31	900.861	Undifferentiated
268.523	47.799	Undifferentiated
53.674	478.279	Undifferentiated
-206.247	1094.035	Undifferentiated
56.667	624.377	Undifferentiated
-134.652	773.01	Undifferentiated
-1039.127	470.154	Undifferentiated
-1012.543	388.598	Undifferentiated
55.988	49.966	Undifferentiated
183.404	331.594	Undifferentiated
2651.06	366.809	Monocyte
825.471	188.456	Undifferentiated
2361.264	245.739	Undifferentiated
274.413	-369.717	Undifferentiated
223.978	-380.647	Undifferentiated
2672.804	342.647	Monocyte
342.515	-791.843	Undifferentiated
2125.118	-43.41	Monocyte
-246.582	891.555	Undifferentiated
933.47	1567.76	Lymphoid
697.994	161.455	Undifferentiated
757.606	1689.294	Undifferentiated
114.49	110.329	Undifferentiated
147.443	-15.033	Undifferentiated
1715.259	-167.693	Monocyte
-1074.787	349.12	Undifferentiated
-80.087	798.716	Undifferentiated
-32.451	499.134	Undifferentiated
-337.4	448.556	Undifferentiated
34.598	491.502	Undifferentiated
385.275	-809.738	Undifferentiated
249.221	-474.834	Undifferentiated
91.468	34.07	Undifferentiated
2247.698	-142.673	Monocyte
-1075.719	228.476	Undifferentiated
604.797	-1397.883	Neutrophil
815.424	-83.74	Undifferentiated
-961.108	-2024.413	Baso
-925.173	-1862.711	Baso
190.495	397.378	Undifferentiated
2926.457	417.836	Monocyte
1200.771	-165.629	Undifferentiated
168.797	78.235	Undifferentiated
1134.248	360.831	Undifferentiated
507.371	148.889	Undifferentiated
599.181	-218.554	Undifferentiated
1182.04	-82.647	Undifferentiated
335.001	-302.926	Undifferentiated
-644.484	-22.345	Undifferentiated
213.604	26.303	Undifferentiated
-332.64	149.825	Undifferentiated
2105.782	-185.613	Monocyte
-26.831	-162.408	Undifferentiated
1331.755	6.888	Undifferentiated
333.354	464.226	Undifferentiated
2123.108	-113.04	Monocyte
36.232	472.418	Undifferentiated
92.224	-193.044	Undifferentiated
2276.323	-224.334	Monocyte
768.352	-1696.801	Neutrophil
1165.426	-103.575	Undifferentiated
-1659.605	630.924	Meg
68.785	116.621	Undifferentiated
379.513	82.835	Undifferentiated
717.438	-76.192	Undifferentiated
-136.934	788.245	Undifferentiated
-50.476	661.962	Undifferentiated
2478.576	-48.461	Monocyte
120.88	-355.044	Undifferentiated
1374.388	-40.165	Undifferentiated
435.012	-970.517	Neutrophil
321.694	-182.95	Undifferentiated
586.927	577.887	Undifferentiated
-66.226	773.515	Undifferentiated
492.128	30.18	Undifferentiated
239.24	-52.234	Undifferentiated
7.365	630.233	Undifferentiated
2160.92	-138.941	Monocyte
344.694	-440.056	Undifferentiated
2787.013	231.796	Monocyte
2747.155	-1678.564	Neutrophil
2493.094	-158.357	Monocyte
539.397	-102.609	Undifferentiated
209.085	177.771	Undifferentiated
35.604	575.373	Undifferentiated
566.442	-168.96	Undifferentiated
455.807	-6.687	Undifferentiated
656.583	118.598	Undifferentiated
1656.649	-522.969	Undifferentiated
-8.726	313.112	Undifferentiated
409.776	-187.946	Undifferentiated
2557.887	-24.059	Monocyte
141.743	217.323	Undifferentiated
807.007	171.514	Undifferentiated
2251.809	-51.462	Monocyte
195.945	-85.986	Undifferentiated
232.701	-647.941	Undifferentiated
-228.699	942.68	Undifferentiated
338.815	-261.009	Undifferentiated
5.884	768.88	Undifferentiated
720.402	1547.02	Undifferentiated
2777.248	349.065	Monocyte
-129.404	665.324	Undifferentiated
293.107	452.848	Undifferentiated
289.738	-227.172	Undifferentiated
192.686	75.185	Undifferentiated
452.794	-88.855	Undifferentiated
254.099	339.393	Undifferentiated
661.268	162.029	Undifferentiated
1924.109	-237.988	Monocyte
-79.551	361.427	Undifferentiated
729.483	-1533.118	Neutrophil
1033.987	-143.339	Undifferentiated
-126.118	863.252	Undifferentiated
720.722	-42.062	Undifferentiated
2442.454	-1767.032	Neutrophil
177.048	-187.603	Undifferentiated
1873.4	-1229.904	Undifferentiated
289.97	64.117	Undifferentiated
14.606	418.258	Undifferentiated
185.282	588.553	Undifferentiated
1575.727	54.236	Monocyte
164.345	676.303	Undifferentiated
1556.692	-166.415	Monocyte
752.059	-250.575	Undifferentiated
40.909	307.262	Undifferentiated
-206.754	1114.763	Undifferentiated
-984.445	-901.532	Baso
268.068	-518.68	Undifferentiated
5.953	578.276	Undifferentiated
346.628	405.05	Undifferentiated
1099.385	-3.935	Undifferentiated
-17.001	342.89	Undifferentiated
402.561	168.784	Undifferentiated
968.661	-101.677	Undifferentiated
-1083.974	-1301.728	Undifferentiated
452.504	10.946	Undifferentiated
825.666	208.828	Undifferentiated
2979.221	579.939	Monocyte
-28.425	687.645	Undifferentiated
-175.19	945.404	Undifferentiated
-1422.014	500.64	Meg
-6.339	848.078	Undifferentiated
470.293	-559.17	Undifferentiated
414.764	309.914	Undifferentiated
-318.283	568.756	Undifferentiated
203.67	571.942	Undifferentiated
385.944	110.118	Undifferentiated
208.906	-75.983	Undifferentiated
442.497	-208.074	Undifferentiated
40.263	-167.057	Undifferentiated
189.495	-97.742	Undifferentiated
-135.079	135.801	Undifferentiated
2247.591	35.378	Monocyte
338.92	-28.998	Undifferentiated
1237.777	-38.289	Undifferentiated
126.235	494.02	Undifferentiated
2476.451	334.897	Monocyte
2399.855	-25.234	Monocyte
583.712	-671.418	Undifferentiated
1272.09	-38.199	Undifferentiated
457.001	-324.303	Undifferentiated
81.736	639.517	Undifferentiated
289.012	-88.985	Undifferentiated
182.915	145.584	Undifferentiated
263.653	-158.317	Undifferentiated
63.259	523.584	Undifferentiated
318.218	-613.617	Undifferentiated
406.282	101.228	Undifferentiated
163.93	26.524	Undifferentiated
2565.467	-126.617	Monocyte
673.704	-1393.428	Neutrophil
388.699	-254.231	Undifferentiated
236.678	-86.373	Undifferentiated
533.862	-277.31	Undifferentiated
977.829	184.198	Undifferentiated
-1548.755	599.273	Meg
2242.489	-187.852	Monocyte
2361.445	8.22	Monocyte
-1044.201	-1491.193	Baso
2514.132	-46.638	Monocyte
-179.187	983.661	Undifferentiated
957.746	1580.791	Lymphoid
489.659	-51.726	Undifferentiated
740.004	289.048	Undifferentiated
338.714	600.446	Undifferentiated
281.673	165.962	Undifferentiated
179.843	313.897	Undifferentiated
-107.825	996.131	Undifferentiated
433.423	-164.488	Undifferentiated
-855.234	302.156	Undifferentiated
381.384	-3.483	Undifferentiated
1137.22	-71.685	Undifferentiated
-1284.091	528.923	Undifferentiated
226.788	-61.504	Undifferentiated
1857.416	-103.922	Monocyte
376.596	-582.798	Undifferentiated
-288.345	450.309	Undifferentiated
2822.427	486.504	Monocyte
-168.458	841.991	Undifferentiated
913.862	1534.178	Lymphoid
-1811.384	-955.388	Mast
628.394	-1098.176	Neutrophil
814.521	-37.127	Undifferentiated
-213.897	1079.411	Undifferentiated
-1121.219	345.151	Undifferentiated
102.702	266.011	Undifferentiated
358.33	-631.043	Undifferentiated
917.686	-114.085	Undifferentiated
250.129	-471.958	Undifferentiated
1591.433	-131.985	Monocyte
440.082	29.726	Undifferentiated
-1004.178	-1289.547	Baso
388.281	-890.04	Undifferentiated
962.617	212.732	Undifferentiated
255.489	-21.31	Undifferentiated
244.735	-408.644	Undifferentiated
-537.741	248.521	Undifferentiated
-365.279	333.579	Undifferentiated
2827.042	369.459	Monocyte
818.147	1535.061	Lymphoid
51.761	-53.781	Undifferentiated
451.837	3.781	Undifferentiated
464.792	-255.407	Undifferentiated
1259.335	-143.242	Undifferentiated
-404.273	-204.91	Undifferentiated
629.264	758.332	Undifferentiated
2186.644	-28.139	Monocyte
355.545	28.036	Undifferentiated
518.107	-310.234	Undifferentiated
867.117	-191.101	Undifferentiated
658.635	1333.079	Undifferentiated
2159.943	-175.924	Monocyte
798.056	1452.644	Lymphoid
-0.934	930.327	Undifferentiated
-798.398	274.199	Undifferentiated
487.897	786.069	Undifferentiated
336.626	-711.103	Undifferentiated
2026.91	-402.688	Monocyte
2871.015	667.405	Monocyte
568.79	221.838	Undifferentiated
859.862	1658.038	Lymphoid
-21.736	-186.603	Undifferentiated
88.64	793.882	Undifferentiated
519.422	-350.417	Undifferentiated
8.849	494.036	Undifferentiated
-489.558	247.667	Undifferentiated
-66.421	540.654	Undifferentiated
568.363	-1212.578	Neutrophil
52.915	845.647	Undifferentiated
503.988	163.124	Undifferentiated
405.073	-536.92	Undifferentiated
-1065.713	-1398.167	Baso
350.032	-109.18	Undifferentiated
1569.231	-246.366	Monocyte
638.753	219.194	Undifferentiated
122.081	-469.481	Undifferentiated
2055.391	-193.402	Monocyte
-849.385	-674.48	Undifferentiated
2110.527	-113.914	Monocyte
286.282	-531.463	Undifferentiated
1585.884	-1515.615	Undifferentiated
1899.603	-151.457	Monocyte
860.128	1564.43	Lymphoid
628.224	603.291	Undifferentiated
1730.025	-54.188	Monocyte
-455.504	599.281	Undifferentiated
329.837	-522.08	Undifferentiated
286.527	121.843	Undifferentiated
-1074.186	-1688.586	Baso
-941.512	525.392	Undifferentiated
479.913	-499.707	Undifferentiated
-18.928	653.073	Undifferentiated
440.65	-357.06	Undifferentiated
228.722	-343.04	Undifferentiated
155.562	-147.435	Undifferentiated
386.879	-803.146	Undifferentiated
90.327	20.609	Undifferentiated
1952.371	-222.923	Monocyte
2579.701	117.487	Monocyte
793.872	1654.341	Undifferentiated
-101.981	704.429	Undifferentiated
78.654	80.689	Undifferentiated
249.572	-58.709	Undifferentiated
758.105	1443.031	Lymphoid
2525.914	48.653	Monocyte
337.986	41.729	Undifferentiated
744.474	-20.762	Undifferentiated
-855.856	431.833	Undifferentiated
-1496.177	586.689	Meg
-527.654	-806.698	Undifferentiated
183.142	189.87	Undifferentiated
475.314	-21.882	Undifferentiated
378.731	93.346	Undifferentiated
163.311	4.024	Undifferentiated
-1160.955	500.865	Undifferentiated
191.826	-538.169	Undifferentiated
455.671	-563.158	Undifferentiated
-1.535	455.468	Undifferentiated
1204.469	39.299	Undifferentiated
614.901	-1067.833	Neutrophil
-450.551	74.309	Undifferentiated
1367.401	100.375	Undifferentiated
407.516	257.682	Undifferentiated
107.873	-19.954	Undifferentiated
1550.81	-70.148	Monocyte
-1121.949	464.33	Undifferentiated
858.638	1602.529	Lymphoid
876.137	1616.536	Lymphoid
487.296	-85.112	Undifferentiated
-607.587	-303.2	Undifferentiated
-1923.371	-1028.808	Mast
60.952	662.742	Undifferentiated
224.781	-374.079	Undifferentiated
52.714	355.413	Undifferentiated
48.18	557.921	Undifferentiated
-695.671	399.888	Undifferentiated
641.568	-67.542	Undifferentiated
219.281	-73.443	Undifferentiated
2195.562	117.856	Monocyte
470.127	-790.653	Undifferentiated
173.672	-31.185	Undifferentiated
510.48	185.655	Undifferentiated
177.387	-289.245	Undifferentiated
179.709	79.099	Undifferentiated
-1052.775	-1521.942	Baso
-1034.964	-1460.148	Baso
795.46	1453.182	Lymphoid
-365.008	519.101	Undifferentiated
547.123	-463.594	Undifferentiated
465.651	1102.71	Undifferentiated
934.899	1548.143	Lymphoid
387.465	-147.577	Undifferentiated
914.489	61.944	Undifferentiated
-980.54	-953.597	Baso
-122.226	761.25	Undifferentiated
827.306	50.562	Undifferentiated
106.493	-119.845	Undifferentiated
-190.246	944.638	Undifferentiated
-108.725	704.95	Undifferentiated
34.793	344.612	Undifferentiated
444.93	117.24	Undifferentiated
-116.801	972.765	Undifferentiated
524.661	-402.149	Undifferentiated
1434.487	64.915	Undifferentiated
-208.331	884.881	Undifferentiated
-1336.706	553.671	Meg
2396.522	-11.813	Monocyte
55.962	760.135	Undifferentiated
490.493	1082.591	Undifferentiated
565.998	-65.561	Undifferentiated
1955.755	66.486	Monocyte
902.694	1550.066	Lymphoid
441.291	-750.749	Undifferentiated
970.3	1613.774	Lymphoid
350.869	130.707	Undifferentiated
442.68	-611.803	Undifferentiated
1377.879	26.244	Undifferentiated
178.948	303.417	Undifferentiated
-144.238	776.243	Undifferentiated
1540.899	-247.627	Monocyte
1399.086	-44.556	Undifferentiated
397.53	-150.173	Undifferentiated
653.633	-133.907	Undifferentiated
772.822	83.25	Undifferentiated
397.468	132.732	Undifferentiated
190.34	-308.531	Undifferentiated
335.313	352.216	Undifferentiated
192.262	-210.033	Undifferentiated
-1035.608	498.241	Undifferentiated
2750.04	386.73	Monocyte
678.809	-249.311	Undifferentiated
2281.132	61.204	Monocyte
2223.351	10.03	Monocyte
-893.384	-372.668	Undifferentiated
345.676	-682.367	Undifferentiated
166.329	360.59	Undifferentiated
-701.258	468.872	Undifferentiated
180.048	-443.237	Undifferentiated
322.107	-290.978	Undifferentiated
779.884	-70.74	Undifferentiated
-79.304	728.429	Undifferentiated
924.048	-423.039	Undifferentiated
1731.85	-229.333	Monocyte
302.545	-692.286	Undifferentiated
396.402	-67.514	Undifferentiated
493.192	-1084.459	Neutrophil
-188.315	824.781	Undifferentiated
171.543	-290.36	Undifferentiated
334.681	-642.266	Undifferentiated
2278.746	41.783	Monocyte
433.987	89.215	Undifferentiated
16.063	641.469	Undifferentiated
2128.72	621.898	Undifferentiated
494.2	-1202.529	Neutrophil
32.966	308.366	Undifferentiated
-964.155	-2044.467	Baso
-732.158	442.433	Undifferentiated
-147.744	906.917	Undifferentiated
2164.458	10.89	Monocyte
463.19	406.44	Undifferentiated
-803.063	321.088	Undifferentiated
188.59	-56.013	Undifferentiated
558.243	-260.985	Undifferentiated
73.847	38.866	Undifferentiated
-38.052	470.64	Undifferentiated
247.858	287.462	Undifferentiated
97.387	-73.873	Undifferentiated
-422.201	283.882	Undifferentiated
307.501	178.14	Undifferentiated
277.318	-323.391	Undifferentiated
682.24	34.919	Undifferentiated
2363.002	-5.397	Monocyte
1280.943	16.321	Undifferentiated
375.191	-1024.31	Neutrophil
411.734	-443.556	Undifferentiated
-1773.765	-924.892	Mast
2812.487	452.095	Monocyte
2466.317	-66.999	Monocyte
-1216.65	498.16	Undifferentiated
-878.646	-2158.648	Baso
1654.796	-194.48	Monocyte
253.901	-352.098	Undifferentiated
-35.582	560.027	Undifferentiated
819.927	-322.845	Undifferentiated
584.027	-742.227	Undifferentiated
-182.476	957.751	Undifferentiated
-489.991	-116.675	Undifferentiated
782.227	-105.841	Undifferentiated
233.654	539.585	Undifferentiated
1280.994	126.987	Undifferentiated
111.494	-131.255	Undifferentiated
234.966	-638.308	Undifferentiated
772.39	11.219	Undifferentiated
379.202	-146.072	Undifferentiated
-142.275	921.584	Undifferentiated
-197.79	968.605	Undifferentiated
212.273	-414.011	Undifferentiated
2418.523	54.298	Monocyte
-666.217	114.407	Undifferentiated
177.768	-546.913	Undifferentiated
983.922	1605.325	Lymphoid
481.918	124.078	Undifferentiated
581.665	-272.738	Undifferentiated
420.267	93.152	Undifferentiated
448.715	905.601	Undifferentiated
372.494	-510.196	Undifferentiated
188.551	-290.259	Undifferentiated
8.816	345.609	Undifferentiated
21.988	198.561	Undifferentiated
386.716	191.278	Undifferentiated
1760.679	-161.838	Monocyte
-27.089	554.967	Undifferentiated
50.809	470.658	Undifferentiated
255.877	460.879	Undifferentiated
2774.803	475.582	Monocyte
-363.078	-129.757	Undifferentiated
263.203	-627.467	Undifferentiated
2756.277	485.744	Monocyte
766.828	1505.476	Lymphoid
2806.76	508.379	Monocyte
-1055.315	-1932.44	Baso
-1036.992	-1801.36	Baso
287.382	111.988	Undifferentiated
173.971	97.858	Undifferentiated
514.372	-225.148	Undifferentiated
273.854	313.607	Undifferentiated
202.223	432.185	Undifferentiated
129.057	-369.049	Undifferentiated
-152.806	932.728	Undifferentiated
223.817	-360.985	Undifferentiated
-1259.787	526.775	Undifferentiated
1091.976	68.1	Undifferentiated
501.289	-1061.139	Neutrophil
2795.352	336.55	Monocyte
2708.951	348.766	Monocyte
1531.095	-9.258	Monocyte
-1046.609	-1190.723	Baso
1666.788	-2167.716	Neutrophil
83.647	346.13	Undifferentiated
2620.614	-1679.44	Neutrophil
-262.875	1001.215	Undifferentiated
154.053	173.178	Undifferentiated
129.779	-57.597	Undifferentiated
1175.145	7.492	Undifferentiated
7.693	318.128	Undifferentiated
277.088	-383.643	Undifferentiated
530.221	-554.526	Undifferentiated
396.161	786.01	Undifferentiated
-74.065	81.53	Undifferentiated
614.664	182.192	Undifferentiated
388.107	-122.548	Undifferentiated
217.742	-425.353	Undifferentiated
1540.77	-174.546	Monocyte
171.709	-76.209	Undifferentiated
735.574	-1210.584	Neutrophil
764.776	1016.866	Undifferentiated
2880.517	442.242	Monocyte
-403.346	44.544	Undifferentiated
1859.36	-322.053	Monocyte
-1047.903	180.186	Undifferentiated
-48.041	795.247	Undifferentiated
262.932	189.208	Undifferentiated
2689.409	61.101	Monocyte
364.304	-781.644	Undifferentiated
229.631	-390.693	Undifferentiated
259.949	-536.694	Undifferentiated
1119.705	-187.503	Undifferentiated
250.662	309.12	Undifferentiated
1081.218	85.886	Undifferentiated
2629.884	281.913	Monocyte
2874.399	286.699	Monocyte
413.768	-612.421	Undifferentiated
-839.246	-697.507	Undifferentiated
2483.161	-67.636	Monocyte
2321.986	40.366	Monocyte
98.722	-267.517	Undifferentiated
-1058.393	-1388.982	Baso
1451.984	-2049.02	Neutrophil
2649.056	362.594	Monocyte
222.366	-476.842	Undifferentiated
321.483	201.382	Undifferentiated
2742.091	73.771	Monocyte
1835.184	93.672	Undifferentiated
2778.767	442.009	Monocyte
173.775	540.235	Undifferentiated
551.343	-531.777	Undifferentiated
2383.004	49.74	Monocyte
204.345	-18.272	Undifferentiated
292.487	-672.763	Undifferentiated
1711.14	-63.02	Monocyte
-1078.072	-1398.545	Baso
1431.939	8.484	Undifferentiated
-10.702	455.879	Undifferentiated
311.894	-358.017	Undifferentiated
-185.183	818.064	Undifferentiated
2577.097	84.695	Monocyte
2644.639	252.895	Monocyte
520.933	-124.529	Undifferentiated
-1208.375	306.806	Undifferentiated
949.294	1579.109	Lymphoid
339.848	106.739	Undifferentiated
199.75	-280.436	Undifferentiated
44.226	400.314	Undifferentiated
475.513	-1018.26	Neutrophil
644.823	-1475.183	Neutrophil
2522.405	167.388	Monocyte
272.355	137.573	Undifferentiated
344.633	-540.213	Undifferentiated
1615.162	-34.982	Monocyte
71.417	228.377	Undifferentiated
266.799	-436.542	Undifferentiated
-1699.976	-902.203	Mast
217.842	-365.395	Undifferentiated
85.948	-44.73	Undifferentiated
2700.776	449.46	Monocyte
-58.187	523.766	Undifferentiated
-466.307	283.108	Undifferentiated
726.715	850.316	Undifferentiated
2666.088	100.284	Monocyte
556.02	-662.437	Undifferentiated
99.26	-284.462	Undifferentiated
912.815	-87.063	Undifferentiated
