"Subject","a_schema","h_schema","Beta_N","Beta_Var","a_generic","h_generic","Beta_gN","Beta_gVar","w","Phi","decay_speed","decay_speed_thres","thres_item_inter","thres_item_final","thres_schema","theta_shift","timevar","modeltimestep"
51,6.06,2191,0.685393743030727,0.26,8.2,2199,0.145121731029358,0.61,0.466050360612571,72.3112574242987,0.823714815512765,0.987774379468057,6.96,289.635969304526,21.4302507325425,10,1.43,0.01
52,6.06,2191,0.650440668966621,0.26,8.2,2199,0.0137197442608885,0.61,0.47433533012867,74.1143628791906,0.836811336637009,0.990896427473519,6.96,307.010193168232,21.2011080324301,3,1.43,0.01
53,6.06,2191,0.697574251517653,0.26,8.2,2199,0.17050250766566,0.61,0.481431883908808,77.1970104542561,0.828964476738591,0.987256805617828,6.96,271.363874058286,23.1584202212631,11,1.43,0.01
54,6.06,2191,0.194522895682603,0.26,8.2,2199,0.872709255174035,0.61,0.750779958628118,45.7671343549155,0.947514577796217,0.998634887615917,6.96,295.463542151591,15.4917020279798,11,1.43,0.01
55,6.06,2191,0.228431960092857,0.26,8.2,2199,0.897219221221516,0.61,0.851380055062473,53.3539139726199,0.970524534703698,0.989956809015712,6.96,289.590458397614,14.763839276589,16,1.43,0.01
56,6.06,2191,0.26740182868205,0.26,8.2,2199,0.904299728825921,0.61,0.709275423400104,57.9562002993189,0.948708147760015,0.994116845432436,6.96,356.722134957416,18.663621085207,7,1.43,0.01
57,6.06,2191,0.181398245375603,0.26,8.2,2199,0.895131811101222,0.61,0.713373534753919,46.468047785107,0.961212598811369,0.991139836803777,6.96,359.118177539995,18.3217717465595,3,1.43,0.01
58,6.06,2191,0.157804551180452,0.26,8.2,2199,0.949528987260768,0.61,0.737750884629786,45.7512475471012,0.961108827832621,0.99344605220831,6.96,299.41686106273,18.4571407731739,9,1.43,0.01
59,6.06,2191,0.160425028791651,0.26,8.2,2199,0.841398939604173,0.61,0.752228192910552,49.756081990432,0.95047893904103,0.99708601178485,6.96,325.124822367774,10.7435356287286,6,1.43,0.01
60,6.06,2191,0.555108751738444,0.26,8.2,2199,0.908514076385181,0.61,0.896775956228375,9.72927171876654,0.864878076540073,0.985735552395694,6.96,300.860857407376,11.5608383078245,9,1.43,0.01
61,6.06,2191,0.597717819111422,0.26,8.2,2199,0.569748548092786,0.61,0.563190274387598,55.1943383084144,0.841843035213649,0.986341806253651,6.96,210.953511667158,16.5150809938787,15,1.43,0.01
62,6.06,2191,0.628639393690973,0.26,8.2,2199,0.571704292484093,0.61,0.618916327245533,53.5513062167447,0.86064296580106,0.984184684193926,6.96,224.905046919547,12.6278137472342,15,1.43,0.01
63,6.06,2191,0.669858775408938,0.26,8.2,2199,0.535581188509706,0.61,0.57882767315954,53.1247962217312,0.845586697265506,0.989994132755557,6.96,183.867845193204,13.6083422518452,3,1.43,0.01
64,6.06,2191,0.603338424507529,0.26,8.2,2199,0.495967250131536,0.61,0.54026160966605,54.4879376932513,0.861123484384269,0.99644849094958,6.96,229.789914034493,14.0624770990573,4,1.43,0.01
65,6.06,2191,0.635222899969667,0.26,8.2,2199,0.459503898816649,0.61,0.662282326519489,54.015863351291,0.844655065231025,0.984868518132018,6.96,170.24235429354,13.1460714845452,16,1.43,0.01
66,6.06,2191,0.621952605852857,0.26,8.2,2199,0.471651388658676,0.61,0.58490029219538,50.1087293771561,0.863333766182885,0.994480475871125,6.96,234.752678326052,12.0912076269975,18,1.43,0.01
67,6.06,2191,0.674851852497086,0.26,8.2,2199,0.498170465836767,0.61,0.579695304445922,64.7522285392042,0.854047879811376,0.993707439800957,6.96,174.980829011835,9.694038721174,14,1.43,0.01
